Branch_id,Branch_name,Location,Contact,Email,room_id,start_date,end_date,is_current
280,Aswan View Branch,Aswan - High Dam District,unknown,unknown,412,2025-11-15,,1
281,Giza Pyramids Branch,Giza - Haram Street,unknown,user281@example.com,0,2025-11-15,,1
282,Downtown Branch,Cairo - Tahrir Square,unknown,user282@example.com,0,2025-11-15,,1
283,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,user283@example.com,110,2025-11-15,,1
284,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,unknown,0,2025-11-15,,1
285,Aswan View Branch,Aswan - High Dam District,unknown,unknown,200,2025-11-15,,1
286,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,user286@example.com,0,2025-11-15,,1
287,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,contact_cairo@hotelchain.com,0,2025-11-15,,1
288,Aswan View Branch,Aswan - High Dam District,2.0109E+11,unknown,287,2025-11-15,,1
289,Alex Seaside Branch,Alexandria - Corniche,unknown,alex_guest45@mail.com,138,2025-11-15,,1
290,Aswan View Branch,Aswan - High Dam District,unknown,unknown,247,2025-11-15,,1
291,Aswan View Branch,Aswan - High Dam District,unknown,unknown,0,2025-11-15,,1
292,Alex Seaside Branch,Alexandria - Corniche,unknown,alex_guest45@mail.com,0,2025-11-15,,1
293,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,luxorbooking@hotelchain.com,0,2025-11-15,,1
294,Aswan View Branch,Aswan - High Dam District,2.01012E+11,unknown,0,2025-11-15,,1
295,Aswan View Branch,Aswan - High Dam District,unknown,user295@example.com,0,2025-11-15,,1
296,Aswan View Branch,Aswan - High Dam District,2.01078E+11,unknown,488,2025-11-15,,1
297,Giza Pyramids Branch,Giza - Haram Street,2.01087E+11,user297@example.com,0,2025-11-15,,1
298,Downtown Branch,Cairo - Tahrir Square,2.01018E+11,user298@example.com,101,2025-11-15,,1
299,Downtown Branch,Cairo - Tahrir Square,2.01071E+11,unknown,101,2025-11-15,,1
300,Aswan View Branch,Aswan - High Dam District,2.01069E+11,unknown,412,2025-11-15,,1
301,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,user301@example.com,0,2025-11-15,,1
302,Alex Seaside Branch,Alexandria - Corniche,2.01076E+11,alex_guest45@mail.com,318,2025-11-15,,1
303,Aswan View Branch,Aswan - High Dam District,2.01043E+11,user303@example.com,412,2025-11-15,,1
304,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,user304@example.com,307,2025-11-15,,1
305,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,mansoura_guest88@gmail.com,0,2025-11-15,,1
306,Alex Seaside Branch,Alexandria - Corniche,unknown,alex_guest45@mail.com,204,2025-11-15,,1
307,Aswan View Branch,Aswan - High Dam District,unknown,unknown,412,2025-11-15,,1
308,Downtown Branch,Cairo - Tahrir Square,2.0106E+11,user308@example.com,225,2025-11-15,,1
309,Downtown Branch,Cairo - Tahrir Square,2.01039E+11,unknown,0,2025-11-15,,1
310,Aswan View Branch,Aswan - High Dam District,unknown,unknown,302,2025-11-15,,1
311,Alex Seaside Branch,Alexandria - Corniche,2.01052E+11,alex_guest45@mail.com,204,2025-11-15,,1
312,Downtown Branch,Cairo - Tahrir Square,2.01085E+11,unknown,211,2025-11-15,,1
313,Mansoura Center Branch,Mansoura - El Gomhouria St.,unknown,mansoura_guest88@gmail.com,388,2025-11-15,,1
314,Alex Seaside Branch,Alexandria - Corniche,unknown,unknown,204,2025-11-15,,1
315,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,user315@example.com,393,2025-11-15,,1
316,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,unknown,0,2025-11-15,,1
317,Luxor Nile Branch,Luxor - Nile Corniche,2.01016E+11,luxorbooking@hotelchain.com,0,2025-11-15,,1
318,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,user318@example.com,307,2025-11-15,,1
319,Aswan View Branch,Aswan - High Dam District,2.01081E+11,unknown,0,2025-11-15,,1
320,Aswan View Branch,Aswan - High Dam District,unknown,unknown,0,2025-11-15,,1
321,Downtown Branch,Cairo - Tahrir Square,unknown,contact_cairo@hotelchain.com,467,2025-11-15,,1
322,Aswan View Branch,Aswan - High Dam District,unknown,unknown,0,2025-11-15,,1
323,Giza Pyramids Branch,Giza - Haram Street,unknown,unknown,450,2025-11-15,,1
324,Luxor Nile Branch,Luxor - Nile Corniche,2.01099E+11,user324@example.com,0,2025-11-15,,1
325,Aswan View Branch,Aswan - High Dam District,unknown,unknown,412,2025-11-15,,1
326,Alex Seaside Branch,Alexandria - Corniche,unknown,alex_guest45@mail.com,204,2025-11-15,,1
327,Aswan View Branch,Aswan - High Dam District,unknown,unknown,132,2025-11-15,,1
328,Giza Pyramids Branch,Giza - Haram Street,unknown,unknown,307,2025-11-15,,1
329,Aswan View Branch,Aswan - High Dam District,unknown,unknown,412,2025-11-15,,1
330,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,unknown,246,2025-11-15,,1
331,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,unknown,307,2025-11-15,,1
332,Aswan View Branch,Aswan - High Dam District,unknown,user332@example.com,349,2025-11-15,,1
333,Alex Seaside Branch,Alexandria - Corniche,unknown,user333@example.com,121,2025-11-15,,1
334,Downtown Branch,Cairo - Tahrir Square,unknown,user334@example.com,101,2025-11-15,,1
335,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,unknown,187,2025-11-15,,1
336,Aswan View Branch,Aswan - High Dam District,2.01011E+11,unknown,412,2025-11-15,,1
337,Luxor Nile Branch,Luxor - Nile Corniche,2.01075E+11,luxorbooking@hotelchain.com,435,2025-11-15,,1
338,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,user338@example.com,307,2025-11-15,,1
339,Alex Seaside Branch,Alexandria - Corniche,unknown,alex_guest45@mail.com,204,2025-11-15,,1
340,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,unknown,131,2025-11-15,,1
341,Aswan View Branch,Aswan - High Dam District,unknown,unknown,412,2025-11-15,,1
342,Mansoura Center Branch,Mansoura - El Gomhouria St.,unknown,mansoura_guest88@gmail.com,110,2025-11-15,,1
343,Aswan View Branch,Aswan - High Dam District,unknown,user343@example.com,0,2025-11-15,,1
344,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01058E+11,mansoura_guest88@gmail.com,432,2025-11-15,,1
345,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01027E+11,user345@example.com,269,2025-11-15,,1
346,Mansoura Center Branch,Mansoura - El Gomhouria St.,unknown,user346@example.com,416,2025-11-15,,1
347,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,contact_cairo@hotelchain.com,101,2025-11-15,,1
348,Giza Pyramids Branch,Giza - Haram Street,unknown,unknown,307,2025-11-15,,1
349,Alex Seaside Branch,Alexandria - Corniche,unknown,unknown,354,2025-11-15,,1
350,Alex Seaside Branch,Alexandria - Corniche,unknown,alex_guest45@mail.com,204,2025-11-15,,1
351,Downtown Branch,Cairo - Tahrir Square,unknown,contact_cairo@hotelchain.com,232,2025-11-15,,1
352,Alex Seaside Branch,Alexandria - Corniche,unknown,user352@example.com,206,2025-11-15,,1
353,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,unknown,307,2025-11-15,,1
354,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01097E+11,user354@example.com,269,2025-11-15,,1
355,Downtown Branch,Cairo - Tahrir Square,2.01054E+11,user355@example.com,0,2025-11-15,,1
356,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,unknown,307,2025-11-15,,1
357,Mansoura Center Branch,Mansoura - El Gomhouria St.,unknown,unknown,0,2025-11-15,,1
358,Alex Seaside Branch,Alexandria - Corniche,unknown,alex_guest45@mail.com,497,2025-11-15,,1
359,Alex Seaside Branch,Alexandria - Corniche,unknown,user359@example.com,204,2025-11-15,,1
360,Downtown Branch,Cairo - Tahrir Square,2.01053E+11,contact_cairo@hotelchain.com,0,2025-11-15,,1
361,Giza Pyramids Branch,Giza - Haram Street,unknown,user361@example.com,307,2025-11-15,,1
362,Luxor Nile Branch,Luxor - Nile Corniche,2.01012E+11,luxorbooking@hotelchain.com,0,2025-11-15,,1
363,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,unknown,0,2025-11-15,,1
364,Downtown Branch,Cairo - Tahrir Square,2.01039E+11,unknown,101,2025-11-15,,1
365,Aswan View Branch,Aswan - High Dam District,unknown,unknown,412,2025-11-15,,1
366,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,user366@example.com,307,2025-11-15,,1
367,Aswan View Branch,Aswan - High Dam District,unknown,unknown,0,2025-11-15,,1
368,Downtown Branch,Cairo - Tahrir Square,2.01035E+11,user368@example.com,101,2025-11-15,,1
369,Aswan View Branch,Aswan - High Dam District,unknown,unknown,470,2025-11-15,,1
370,Alex Seaside Branch,Alexandria - Corniche,unknown,unknown,204,2025-11-15,,1
371,Alex Seaside Branch,Alexandria - Corniche,unknown,unknown,0,2025-11-15,,1
372,Giza Pyramids Branch,Giza - Haram Street,2.0101E+11,user372@example.com,499,2025-11-15,,1
373,Alex Seaside Branch,Alexandria - Corniche,unknown,unknown,204,2025-11-15,,1
374,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01077E+11,user374@example.com,110,2025-11-15,,1
375,Mansoura Center Branch,Mansoura - El Gomhouria St.,unknown,mansoura_guest88@gmail.com,0,2025-11-15,,1
376,Alex Seaside Branch,Alexandria - Corniche,unknown,unknown,0,2025-11-15,,1
377,Luxor Nile Branch,Luxor - Nile Corniche,2.01016E+11,unknown,0,2025-11-15,,1
378,Alex Seaside Branch,Alexandria - Corniche,2.01052E+11,unknown,204,2025-11-15,,1
379,Aswan View Branch,Aswan - High Dam District,unknown,unknown,0,2025-11-15,,1
380,Luxor Nile Branch,Luxor - Nile Corniche,2.01097E+11,luxorbooking@hotelchain.com,196,2025-11-15,,1
381,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01027E+11,unknown,442,2025-11-15,,1
382,Aswan View Branch,Aswan - High Dam District,2.01052E+11,user382@example.com,412,2025-11-15,,1
383,Alex Seaside Branch,Alexandria - Corniche,unknown,unknown,204,2025-11-15,,1
384,Aswan View Branch,Aswan - High Dam District,2.01038E+11,unknown,412,2025-11-15,,1
385,Mansoura Center Branch,Mansoura - El Gomhouria St.,unknown,mansoura_guest88@gmail.com,0,2025-11-15,,1
386,Giza Pyramids Branch,Giza - Haram Street,unknown,user386@example.com,307,2025-11-15,,1
387,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.0104E+11,user387@example.com,107,2025-11-15,,1
388,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01026E+11,unknown,110,2025-11-15,,1
389,Aswan View Branch,Aswan - High Dam District,unknown,unknown,0,2025-11-15,,1
390,Giza Pyramids Branch,Giza - Haram Street,2.01057E+11,unknown,307,2025-11-15,,1
391,Mansoura Center Branch,Mansoura - El Gomhouria St.,unknown,user391@example.com,110,2025-11-15,,1
392,Alex Seaside Branch,Alexandria - Corniche,unknown,user392@example.com,204,2025-11-15,,1
393,Alex Seaside Branch,Alexandria - Corniche,unknown,user393@example.com,346,2025-11-15,,1
394,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01029E+11,user394@example.com,110,2025-11-15,,1
395,Alex Seaside Branch,Alexandria - Corniche,unknown,unknown,204,2025-11-15,,1
396,Giza Pyramids Branch,Giza - Haram Street,2.01089E+11,user396@example.com,307,2025-11-15,,1
397,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,unknown,212,2025-11-15,,1
398,Alex Seaside Branch,Alexandria - Corniche,unknown,alex_guest45@mail.com,166,2025-11-15,,1
399,Aswan View Branch,Aswan - High Dam District,2.0101E+11,unknown,108,2025-11-15,,1
400,Luxor Nile Branch,Luxor - Nile Corniche,unknown,unknown,344,2025-11-15,,1
401,Luxor Nile Branch,Luxor - Nile Corniche,2.01026E+11,user401@example.com,0,2025-11-15,,1
402,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,unknown,0,2025-11-15,,1
403,Mansoura Center Branch,Mansoura - El Gomhouria St.,unknown,user403@example.com,110,2025-11-15,,1
404,Alex Seaside Branch,Alexandria - Corniche,unknown,alex_guest45@mail.com,0,2025-11-15,,1
405,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,unknown,0,2025-11-15,,1
406,Giza Pyramids Branch,Giza - Haram Street,unknown,unknown,307,2025-11-15,,1
407,Giza Pyramids Branch,Giza - Haram Street,2.0109E+11,user407@example.com,484,2025-11-15,,1
408,Luxor Nile Branch,Luxor - Nile Corniche,unknown,unknown,162,2025-11-15,,1
409,Aswan View Branch,Aswan - High Dam District,2.01079E+11,unknown,412,2025-11-15,,1
410,Alex Seaside Branch,Alexandria - Corniche,unknown,user410@example.com,204,2025-11-15,,1
411,Downtown Branch,Cairo - Tahrir Square,unknown,contact_cairo@hotelchain.com,123,2025-11-15,,1
412,Downtown Branch,Cairo - Tahrir Square,unknown,user412@example.com,250,2025-11-15,,1
413,Aswan View Branch,Aswan - High Dam District,unknown,unknown,115,2025-11-15,,1
414,Luxor Nile Branch,Luxor - Nile Corniche,2.01079E+11,user414@example.com,0,2025-11-15,,1
415,Aswan View Branch,Aswan - High Dam District,2.01018E+11,unknown,0,2025-11-15,,1
416,Giza Pyramids Branch,Giza - Haram Street,unknown,unknown,307,2025-11-15,,1
417,Alex Seaside Branch,Alexandria - Corniche,unknown,user417@example.com,478,2025-11-15,,1
418,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,unknown,402,2025-11-15,,1
419,Alex Seaside Branch,Alexandria - Corniche,2.01025E+11,unknown,204,2025-11-15,,1
420,Downtown Branch,Cairo - Tahrir Square,2.01041E+11,unknown,193,2025-11-15,,1
421,Aswan View Branch,Aswan - High Dam District,2.01042E+11,unknown,0,2025-11-15,,1
422,Downtown Branch,Cairo - Tahrir Square,2.01067E+11,contact_cairo@hotelchain.com,0,2025-11-15,,1
423,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01048E+11,unknown,0,2025-11-15,,1
424,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,unknown,0,2025-11-15,,1
425,Downtown Branch,Cairo - Tahrir Square,unknown,contact_cairo@hotelchain.com,0,2025-11-15,,1
426,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,unknown,230,2025-11-15,,1
427,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,luxorbooking@hotelchain.com,237,2025-11-15,,1
428,Downtown Branch,Cairo - Tahrir Square,2.01087E+11,user428@example.com,0,2025-11-15,,1
429,Alex Seaside Branch,Alexandria - Corniche,2.01072E+11,unknown,0,2025-11-15,,1
430,Aswan View Branch,Aswan - High Dam District,2.01085E+11,unknown,0,2025-11-15,,1
431,Downtown Branch,Cairo - Tahrir Square,unknown,unknown,0,2025-11-15,,1
432,Aswan View Branch,Aswan - High Dam District,2.01091E+11,unknown,0,2025-11-15,,1
433,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01077E+11,user433@example.com,238,2025-11-15,,1
434,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,user434@example.com,307,2025-11-15,,1
435,Aswan View Branch,Aswan - High Dam District,unknown,user435@example.com,412,2025-11-15,,1
436,Aswan View Branch,Aswan - High Dam District,2.0105E+11,unknown,0,2025-11-15,,1
437,Luxor Nile Branch,Luxor - Nile Corniche,unknown,unknown,484,2025-11-15,,1
438,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,unknown,0,2025-11-15,,1
439,Downtown Branch,Cairo - Tahrir Square,unknown,unknown,0,2025-11-15,,1
440,Aswan View Branch,Aswan - High Dam District,unknown,unknown,412,2025-11-15,,1
441,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,user441@example.com,258,2025-11-15,,1
442,Luxor Nile Branch,Luxor - Nile Corniche,unknown,unknown,0,2025-11-15,,1
443,Alex Seaside Branch,Alexandria - Corniche,unknown,user443@example.com,204,2025-11-15,,1
444,Luxor Nile Branch,Luxor - Nile Corniche,unknown,unknown,0,2025-11-15,,1
445,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01093E+11,user445@example.com,0,2025-11-15,,1
446,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01095E+11,user446@example.com,0,2025-11-15,,1
447,Mansoura Center Branch,Mansoura - El Gomhouria St.,unknown,user447@example.com,0,2025-11-15,,1
448,Luxor Nile Branch,Luxor - Nile Corniche,unknown,user448@example.com,0,2025-11-15,,1
449,Aswan View Branch,Aswan - High Dam District,2.01056E+11,user449@example.com,0,2025-11-15,,1
450,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,unknown,0,2025-11-15,,1
451,Mansoura Center Branch,Mansoura - El Gomhouria St.,unknown,mansoura_guest88@gmail.com,340,2025-11-15,,1
452,Alex Seaside Branch,Alexandria - Corniche,unknown,alex_guest45@mail.com,277,2025-11-15,,1
453,Giza Pyramids Branch,Giza - Haram Street,unknown,unknown,307,2025-11-15,,1
454,Aswan View Branch,Aswan - High Dam District,2.01098E+11,user454@example.com,412,2025-11-15,,1
455,Downtown Branch,Cairo - Tahrir Square,unknown,unknown,101,2025-11-15,,1
456,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,mansoura_guest88@gmail.com,110,2025-11-15,,1
457,Downtown Branch,Cairo - Tahrir Square,2.01038E+11,user457@example.com,101,2025-11-15,,1
458,Mansoura Center Branch,Mansoura - El Gomhouria St.,unknown,mansoura_guest88@gmail.com,481,2025-11-15,,1
459,Mansoura Center Branch,Mansoura - El Gomhouria St.,unknown,user459@example.com,0,2025-11-15,,1
460,Alex Seaside Branch,Alexandria - Corniche,unknown,alex_guest45@mail.com,204,2025-11-15,,1
461,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,unknown,190,2025-11-15,,1
462,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,user462@example.com,0,2025-11-15,,1
463,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,unknown,0,2025-11-15,,1
464,Alex Seaside Branch,Alexandria - Corniche,2.01068E+11,unknown,0,2025-11-15,,1
465,Aswan View Branch,Aswan - High Dam District,2.01072E+11,unknown,0,2025-11-15,,1
466,Aswan View Branch,Aswan - High Dam District,2.01012E+11,user466@example.com,0,2025-11-15,,1
467,Aswan View Branch,Aswan - High Dam District,2.01045E+11,unknown,412,2025-11-15,,1
468,Aswan View Branch,Aswan - High Dam District,unknown,unknown,412,2025-11-15,,1
469,Aswan View Branch,Aswan - High Dam District,unknown,unknown,424,2025-11-15,,1
470,Downtown Branch,Cairo - Tahrir Square,unknown,contact_cairo@hotelchain.com,101,2025-11-15,,1
471,Giza Pyramids Branch,Giza - Haram Street,unknown,unknown,0,2025-11-15,,1
472,Alex Seaside Branch,Alexandria - Corniche,2.01032E+11,user472@example.com,204,2025-11-15,,1
473,Giza Pyramids Branch,Giza - Haram Street,unknown,unknown,0,2025-11-15,,1
474,Aswan View Branch,Aswan - High Dam District,2.01089E+11,unknown,412,2025-11-15,,1
475,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,user475@example.com,176,2025-11-15,,1
476,Downtown Branch,Cairo - Tahrir Square,2.0103E+11,unknown,167,2025-11-15,,1
477,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,luxorbooking@hotelchain.com,167,2025-11-15,,1
478,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,user478@example.com,214,2025-11-15,,1
479,Downtown Branch,Cairo - Tahrir Square,unknown,user479@example.com,0,2025-11-15,,1
480,Giza Pyramids Branch,Giza - Haram Street,2.01099E+11,unknown,0,2025-11-15,,1
481,Mansoura Center Branch,Mansoura - El Gomhouria St.,unknown,user481@example.com,280,2025-11-15,,1
482,Aswan View Branch,Aswan - High Dam District,unknown,unknown,0,2025-11-15,,1
483,Alex Seaside Branch,Alexandria - Corniche,2.01073E+11,unknown,0,2025-11-15,,1
484,Aswan View Branch,Aswan - High Dam District,2.01019E+11,unknown,412,2025-11-15,,1
485,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,contact_cairo@hotelchain.com,0,2025-11-15,,1
486,Luxor Nile Branch,Luxor - Nile Corniche,unknown,unknown,0,2025-11-15,,1
487,Alex Seaside Branch,Alexandria - Corniche,2.01053E+11,user487@example.com,204,2025-11-15,,1
488,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01017E+11,unknown,110,2025-11-15,,1
489,Aswan View Branch,Aswan - High Dam District,unknown,user489@example.com,412,2025-11-15,,1
490,Downtown Branch,Cairo - Tahrir Square,unknown,contact_cairo@hotelchain.com,0,2025-11-15,,1
491,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,unknown,187,2025-11-15,,1
492,Downtown Branch,Cairo - Tahrir Square,2.01022E+11,unknown,122,2025-11-15,,1
493,Luxor Nile Branch,Luxor - Nile Corniche,2.01067E+11,user493@example.com,0,2025-11-15,,1
494,Downtown Branch,Cairo - Tahrir Square,unknown,contact_cairo@hotelchain.com,0,2025-11-15,,1
495,Mansoura Center Branch,Mansoura - El Gomhouria St.,unknown,mansoura_guest88@gmail.com,110,2025-11-15,,1
496,Mansoura Center Branch,Mansoura - El Gomhouria St.,2.01078E+11,mansoura_guest88@gmail.com,110,2025-11-15,,1
497,Aswan View Branch,Aswan - High Dam District,2.01057E+11,unknown,378,2025-11-15,,1
498,Alex Seaside Branch,Alexandria - Corniche,2.0102E+11,alex_guest45@mail.com,0,2025-11-15,,1
