booking_id,guest_id,room_id,check_in,check_out,payment,booking_date,Branch_id
1616,447,1644,5/14/2025,5/21/2025,727.15,4/25/2025,1
1617,404,1119,1/31/2025,2/2/2025,376.75,1/25/2025,2
1618,399,1609,5/26/2025,5/31/2025,603.45,5/2/2025,5
1619,1503,1784,5/7/2025,5/21/2025,,4/10/2025,4
1620,947,1992,11/13/2024,11/21/2024,2351.2,10/30/2024,2
1621,1895,198,6/8/2025,6/12/2025,740.16,6/3/2025,5
1622,541,1216,11/8/2024,11/9/2024,282.39,10/23/2024,1
1623,1771,500,9/10/2025,9/13/2025,492.69,9/8/2025,3
1624,448,240,7/2/2025,7/15/2025,3708,7/1/2025,1
1625,818,214,5/21/2025,6/3/2025,1066.66,5/20/2025,1
1626,1500,395,7/18/2025,7/21/2025,767.74,6/30/2025,2
1627,1316,494,1/3/2025,1/5/2025,105.91,12/30/2024,5
1628,771,220,6/8/2025,6/14/2025,1187.52,5/23/2025,4
1629,1621,1797,1/18/2025,2/1/2025,5191.83,12/23/2024,6
1630,298,904,12/10/2024,12/12/2024,180.26,11/10/2024,4
1631,1439,1372,11/12/2024,11/25/2024,1106.8,11/11/2024,2
1632,1244,1467,5/1/2025,5/2/2025,339.6,4/26/2025,5
1633,99,156,3/20/2025,4/2/2025,3670.15,3/11/2025,2
1634,1954,1472,5/26/2025,6/8/2025,1195.06,5/3/2025,4
1635,895,1293,10/1/2024,10/15/2024,1127.26,9/11/2024,5
1636,937,1992,8/6/2025,8/14/2025,2507.9,7/7/2025,2
1637,579,277,3/11/2025,3/17/2025,1632.15,3/8/2025,1
1638,1109,1607,10/21/2024,11/2/2024,3342.52,9/26/2024,4
1639,995,788,5/4/2025,5/17/2025,1999.99,4/7/2025,6
1640,745,1498,11/11/2024,11/15/2024,367.48,11/8/2024,3
1641,1119,333,8/30/2025,9/1/2025,615.33,8/19/2025,5
1642,929,838,3/2/2025,3/15/2025,2800.91,2/4/2025,2
1643,269,511,4/26/2025,5/8/2025,1879.41,4/15/2025,2
1644,882,348,6/16/2025,6/19/2025,812.9,5/19/2025,2
1645,865,251,8/21/2025,8/24/2025,586.71,7/28/2025,3
1646,1049,1749,8/16/2025,8/30/2025,744.96,8/1/2025,5
1647,841,1085,10/13/2024,10/26/2024,784.5,9/13/2024,1
1648,1780,1506,9/7/2024,9/21/2024,2892.37,8/13/2024,2
1649,943,1772,10/23/2024,10/26/2024,446.04,9/28/2024,4
1650,1490,705,7/21/2025,7/29/2025,2929.36,6/24/2025,6
1651,1630,1254,7/15/2025,7/28/2025,3475.01,6/24/2025,4
1652,1454,47,6/16/2025,6/28/2025,2661.45,6/16/2025,6
1653,1455,826,1/17/2025,1/24/2025,1689.32,12/20/2024,1
1654,114,1709,12/14/2024,12/17/2024,802.45,11/14/2024,6
1655,518,1083,3/13/2025,3/21/2025,2024.54,,4
1656,955,67,8/13/2025,8/18/2025,1040.66,7/23/2025,1
1657,1441,1046,2/9/2025,2/17/2025,2295.18,1/19/2025,6
1658,236,206,12/9/2024,12/17/2024,,11/12/2024,1
1659,227,475,9/15/2024,9/16/2024,241.01,9/13/2024,6
1660,231,1196,11/2/2024,11/7/2024,1861.68,10/30/2024,4
1661,670,213,4/16/2025,4/30/2025,4178.47,4/6/2025,1
1662,142,1658,6/12/2025,6/21/2025,764.67,5/26/2025,5
1663,1867,1036,1/14/2025,1/17/2025,755.3,12/21/2024,2
1664,882,1499,12/6/2024,12/9/2024,790.65,11/29/2024,3
1665,1225,906,5/12/2025,5/13/2025,,5/10/2025,2
1666,1622,743,7/27/2025,8/3/2025,976.64,6/28/2025,2
1667,289,1449,8/22/2025,8/25/2025,447.99,8/3/2025,3
1668,450,1455,11/28/2024,12/3/2024,1609.28,11/19/2024,4
1669,544,1533,10/4/2024,10/7/2024,586.45,9/17/2024,5
1670,1575,343,6/16/2025,6/28/2025,2061.11,6/10/2025,6
1671,788,322,9/7/2025,9/13/2025,556.6,8/31/2025,4
1672,1074,383,4/25/2025,5/5/2025,1215.41,4/14/2025,1
1673,1474,299,1/22/2025,1/31/2025,3619.42,1/19/2025,2
1674,1757,1901,4/17/2025,4/30/2025,1685.72,3/31/2025,1
1675,1642,1674,11/2/2024,11/10/2024,2844.04,11/2/2024,4
1676,23,1913,7/7/2025,7/13/2025,,6/12/2025,2
1677,1280,789,2/11/2025,2/14/2025,702.17,2/10/2025,1
1678,666,839,11/29/2024,12/4/2024,1233.34,11/5/2024,2
1679,1360,685,7/8/2025,7/17/2025,2082.32,7/3/2025,5
1680,26,1420,2/25/2025,3/2/2025,1297.51,2/1/2025,1
1681,68,951,9/28/2024,10/7/2024,869.59,8/30/2024,3
1682,1115,1740,4/2/2025,4/10/2025,871.49,3/10/2025,5
1683,245,838,8/24/2025,9/6/2025,2804.26,8/24/2025,2
1684,566,1271,11/2/2024,11/5/2024,614.48,10/20/2024,3
1685,676,963,9/15/2025,9/29/2025,3147.08,8/19/2025,6
1686,507,1417,8/25/2025,9/1/2025,2162.43,8/8/2025,1
1687,1530,240,8/31/2025,9/8/2025,1913.98,8/31/2025,1
1688,503,1149,3/29/2025,4/10/2025,4417.08,3/17/2025,4
1689,837,1739,5/27/2025,6/2/2025,1044.25,4/30/2025,5
1690,994,1300,4/1/2025,4/14/2025,2593.62,4/1/2025,5
1691,1647,623,3/28/2025,3/30/2025,639.64,3/19/2025,6
1692,712,1695,11/21/2024,12/4/2024,603.9,11/9/2024,3
1693,1766,1638,8/17/2025,8/22/2025,591.99,7/26/2025,2
1694,1435,759,12/29/2024,1/2/2025,630.31,12/7/2024,1
1695,1647,299,8/7/2025,8/16/2025,2667.68,7/11/2025,2
1696,1692,1244,10/12/2024,10/15/2024,1194.21,10/6/2024,1
1697,992,385,1/12/2025,1/14/2025,379.2,1/3/2025,3
1698,752,1883,9/26/2024,10/2/2024,247.86,9/12/2024,6
1699,38,1918,5/1/2025,5/14/2025,3705.76,4/18/2025,1
1700,1463,653,9/28/2025,10/11/2025,2660.67,9/13/2025,4
1701,352,1899,12/4/2024,12/12/2024,2298.76,11/5/2024,3
1702,820,841,1/15/2025,1/21/2025,1006.77,1/5/2025,4
1703,106,1606,12/29/2024,1/1/2025,740.1,12/10/2024,4
1704,1,1150,5/4/2025,5/13/2025,966.54,4/22/2025,2
1705,1539,1091,6/22/2025,6/25/2025,480.57,6/6/2025,2
1706,1617,1002,1/30/2025,2/11/2025,1147.26,1/10/2025,1
1707,183,1591,9/1/2025,9/10/2025,1274.54,8/21/2025,4
1708,1247,445,9/11/2024,9/15/2024,,9/8/2024,1
1709,855,1324,10/2/2025,10/14/2025,2683.83,9/19/2025,6
1710,1556,22,6/19/2025,6/22/2025,819.28,6/4/2025,5
1711,1460,376,2/2/2025,2/3/2025,186.38,1/29/2025,1
1712,831,1305,9/10/2025,9/12/2025,491.04,8/29/2025,2
1713,1262,1364,4/20/2025,4/23/2025,370.75,4/17/2025,5
1714,1609,1681,9/15/2024,9/18/2024,576.15,9/1/2024,5
1715,283,1106,7/27/2025,8/2/2025,1924.5,7/17/2025,3
1716,1791,906,11/3/2024,11/9/2024,545.75,10/10/2024,2
1717,1377,500,11/3/2024,11/8/2024,883.51,10/14/2024,3
1718,125,1339,12/19/2024,12/29/2024,1335.29,12/16/2024,4
1719,107,1821,8/10/2025,8/17/2025,1663.41,8/9/2025,4
1720,1350,1822,6/22/2025,7/5/2025,5041.59,5/26/2025,4
1721,1304,1526,5/5/2025,5/7/2025,218.77,4/20/2025,2
1722,1872,287,10/29/2024,11/11/2024,,10/8/2024,4
1723,932,1145,4/20/2025,5/4/2025,4603.93,3/26/2025,6
1724,211,70,10/27/2024,10/30/2024,942.68,10/25/2024,6
1725,99,1292,1/16/2025,1/27/2025,,12/20/2024,3
1726,500,767,10/4/2024,10/16/2024,,9/25/2024,6
1727,1569,1579,10/22/2024,11/1/2024,634.46,9/23/2024,2
1728,1200,1235,10/10/2024,10/23/2024,1400.06,9/19/2024,4
1729,802,441,1/28/2025,2/3/2025,1560.95,1/15/2025,1
1730,1673,340,8/1/2025,8/2/2025,120.78,7/25/2025,4
1731,1035,1638,4/8/2025,4/17/2025,803.16,4/5/2025,2
1732,1331,1776,11/16/2024,11/29/2024,3564.97,10/26/2024,3
1733,1110,400,3/6/2025,3/7/2025,297.88,2/26/2025,1
1734,286,603,1/17/2025,1/22/2025,773.43,,6
1735,359,294,1/8/2025,1/11/2025,667.54,12/19/2024,2
1736,174,666,9/16/2024,9/28/2024,3233.47,9/10/2024,1
1737,911,1198,8/2/2025,8/12/2025,918.35,7/22/2025,3
1738,719,680,9/23/2025,10/5/2025,,9/11/2025,6
1739,664,623,12/20/2024,12/28/2024,2416.15,11/28/2024,6
1740,618,917,12/22/2024,12/27/2024,437.99,12/17/2024,4
1741,1131,1290,9/3/2024,9/8/2024,1647.92,8/17/2024,3
1742,389,617,6/20/2025,7/2/2025,3629.43,6/9/2025,4
1743,1616,198,2/17/2025,3/2/2025,2454.18,2/7/2025,5
1744,1388,1787,5/25/2025,6/4/2025,2443.32,5/19/2025,2
1745,129,827,7/11/2025,7/21/2025,2615.15,7/10/2025,4
1746,459,216,10/4/2025,10/14/2025,1788.04,10/1/2025,6
1747,579,1542,8/2/2025,8/16/2025,1460,7/24/2025,5
1748,1741,1697,1/15/2025,1/25/2025,3568.63,12/29/2024,3
1749,1904,26,1/6/2025,1/12/2025,1460.71,12/29/2024,2
1750,727,242,1/24/2025,1/25/2025,309.71,12/25/2024,2
1751,462,1173,1/12/2025,1/19/2025,2193.33,1/9/2025,1
1752,1727,269,1/27/2025,2/9/2025,3150.39,12/30/2024,5
1753,115,1434,9/5/2024,9/13/2024,997.06,8/17/2024,3
1754,1248,1705,5/13/2025,5/22/2025,1605.23,5/4/2025,6
1755,1035,355,2/25/2025,3/9/2025,4585.73,1/31/2025,1
1756,1934,912,9/19/2025,9/20/2025,168.74,9/10/2025,2
1757,381,573,3/11/2025,3/13/2025,73.86,3/2/2025,6
1758,1149,965,6/28/2025,7/1/2025,495.63,6/2/2025,5
1759,1865,564,1/26/2025,2/3/2025,1309.29,1/25/2025,6
1760,1388,1316,3/9/2025,3/12/2025,644.77,3/5/2025,5
1761,1130,1476,1/19/2025,1/25/2025,,12/20/2024,6
1762,1883,1063,11/29/2024,12/7/2024,1486.8,10/30/2024,6
1763,1631,1418,6/1/2025,6/15/2025,3015.26,5/16/2025,2
1764,657,1824,9/8/2025,9/11/2025,813.19,8/30/2025,5
1765,991,698,8/12/2025,8/16/2025,150.44,8/9/2025,1
1766,1441,1749,11/27/2024,12/8/2024,611.93,11/21/2024,5
1767,753,953,10/5/2024,10/11/2024,691.46,,1
1768,1139,1398,12/12/2024,12/15/2024,868.01,12/3/2024,1
1769,1247,1946,5/23/2025,6/5/2025,1206.48,5/6/2025,4
1770,1709,1318,1/18/2025,1/22/2025,1350.7,12/21/2024,5
1771,742,207,4/29/2025,5/1/2025,119.49,,4
1772,301,1398,9/6/2025,9/9/2025,1019.02,8/7/2025,1
1773,1568,1801,5/23/2025,5/26/2025,300.85,5/9/2025,3
1774,1743,312,1/30/2025,2/4/2025,1520.57,1/6/2025,4
1775,302,1788,2/4/2025,2/5/2025,,1/22/2025,6
1776,110,434,1/1/2025,1/6/2025,304.33,12/24/2024,3
1777,1842,400,3/3/2025,3/5/2025,502.93,2/19/2025,1
1778,505,964,1/20/2025,1/23/2025,456.05,12/23/2024,4
1779,1578,1396,4/14/2025,4/28/2025,661.16,3/28/2025,3
1780,631,1436,1/22/2025,1/27/2025,1848.25,1/18/2025,6
1781,913,767,11/21/2024,12/4/2024,4419.03,10/25/2024,6
1782,1649,745,12/18/2024,12/21/2024,1088.66,11/19/2024,5
1783,1643,1704,3/26/2025,4/6/2025,3106.62,3/11/2025,2
1784,1278,888,9/6/2025,9/7/2025,309.3,8/20/2025,4
1785,1576,152,7/22/2025,7/31/2025,1905.64,6/30/2025,5
1786,1537,1394,2/13/2025,2/15/2025,575.18,2/5/2025,2
1787,912,1967,11/20/2024,11/22/2024,129.83,11/8/2024,3
1788,284,847,2/3/2025,2/4/2025,279.82,1/14/2025,5
1789,375,378,1/17/2025,1/18/2025,275.47,12/27/2024,5
1790,1194,124,11/11/2024,11/13/2024,542.25,10/22/2024,6
1791,781,1881,8/17/2025,8/20/2025,481.26,8/1/2025,4
1792,67,885,12/26/2024,1/2/2025,943.3,11/26/2024,1
1793,803,1682,12/20/2024,12/22/2024,878.77,12/7/2024,2
1794,224,1287,4/10/2025,4/21/2025,3874.69,3/24/2025,3
1795,298,1110,6/18/2025,6/24/2025,532.1,5/30/2025,4
1796,86,928,4/22/2025,4/29/2025,2288.23,3/29/2025,3
1797,187,1906,8/16/2025,8/25/2025,1926.15,7/24/2025,5
1798,1587,1239,7/24/2025,8/5/2025,2367.76,6/29/2025,2
1799,1360,1425,5/1/2025,5/10/2025,536.59,4/23/2025,4
1800,976,128,9/12/2024,9/23/2024,3494.5,9/10/2024,2
1801,150,764,10/31/2024,11/9/2024,370.26,10/16/2024,1
1802,221,1712,7/19/2025,7/25/2025,1660.07,6/28/2025,5
1803,1273,815,10/24/2024,11/4/2024,3310.82,9/24/2024,5
1804,1766,1553,9/4/2025,9/15/2025,1720.78,8/21/2025,6
1805,1832,429,11/16/2024,11/19/2024,851.28,10/21/2024,1
1806,1820,895,11/20/2024,11/25/2024,1097.58,11/11/2024,4
1807,1649,772,8/11/2025,8/21/2025,2433.44,8/7/2025,2
1808,127,1657,5/18/2025,5/19/2025,191.3,4/25/2025,4
1809,602,222,11/20/2024,11/22/2024,144.9,10/27/2024,3
1810,661,1656,6/6/2025,6/8/2025,68.8,,6
1811,594,755,10/30/2024,11/6/2024,333.8,10/14/2024,3
1812,1355,966,7/9/2025,7/10/2025,277.04,6/14/2025,2
1813,1559,1153,3/21/2025,3/23/2025,324.8,3/18/2025,2
1814,386,1868,2/24/2025,3/9/2025,2082.26,2/12/2025,5
1815,156,1889,3/1/2025,3/5/2025,,2/20/2025,6
1816,1887,1948,7/26/2025,8/4/2025,3185.57,7/11/2025,4
1817,166,1730,10/14/2024,10/23/2024,2109.65,9/28/2024,1
1818,774,1587,1/8/2025,1/14/2025,2085.3,12/19/2024,3
1819,1585,771,8/21/2025,8/26/2025,987.34,8/12/2025,6
1820,1302,1047,1/16/2025,1/17/2025,,12/29/2024,4
1821,221,980,5/22/2025,5/25/2025,197.97,4/22/2025,2
1822,147,778,8/5/2025,8/9/2025,1321.54,7/18/2025,5
1823,667,895,10/25/2024,11/8/2024,2403.72,10/23/2024,4
1824,1984,1199,8/2/2025,8/13/2025,,7/15/2025,1
1825,1546,1594,9/21/2025,9/23/2025,291.67,,6
1826,98,696,4/15/2025,4/27/2025,4680.76,3/23/2025,5
1827,1229,901,5/24/2025,6/2/2025,846.64,5/24/2025,4
1828,23,1757,12/27/2024,1/4/2025,907.81,12/22/2024,6
1829,217,182,4/16/2025,4/20/2025,630.64,3/20/2025,3
1830,242,1612,1/30/2025,2/7/2025,1061.15,1/3/2025,1
1831,1672,1866,6/22/2025,7/2/2025,1636.36,6/5/2025,3
1832,1361,1190,2/9/2025,2/11/2025,456.44,1/17/2025,4
1833,1913,1780,3/20/2025,3/23/2025,740.66,2/24/2025,3
1834,1271,1500,2/4/2025,2/6/2025,606.16,1/25/2025,1
1835,1532,894,11/7/2024,11/18/2024,894.35,11/6/2024,6
1836,1584,1782,12/5/2024,12/10/2024,278.36,12/3/2024,6
1837,565,1796,8/4/2025,8/10/2025,979.38,7/21/2025,6
1838,148,503,11/27/2024,11/28/2024,156.37,11/7/2024,1
1839,150,1626,8/18/2025,8/26/2025,2173.63,7/23/2025,1
1840,1180,1075,10/11/2024,10/12/2024,57.15,9/18/2024,2
1841,1208,1085,5/20/2025,5/30/2025,527.87,5/5/2025,1
1842,415,829,3/4/2025,3/17/2025,2086.9,3/3/2025,5
1843,950,1807,4/14/2025,4/28/2025,888.83,4/2/2025,2
1844,717,300,9/3/2024,9/8/2024,1396.57,8/28/2024,2
1845,1031,1141,5/28/2025,5/29/2025,249.46,4/30/2025,2
1846,160,651,6/7/2025,6/18/2025,826.93,5/17/2025,6
1847,1249,1847,9/3/2025,9/5/2025,112.73,8/18/2025,5
1848,444,400,4/14/2025,4/21/2025,1933.63,3/23/2025,1
1849,388,715,9/9/2024,9/23/2024,3187.21,8/26/2024,6
1850,12,1938,9/27/2024,9/29/2024,581.32,9/24/2024,3
1851,1618,1524,7/16/2025,7/24/2025,1149.98,6/28/2025,5
1852,542,149,2/11/2025,2/20/2025,2719.66,1/21/2025,5
1853,1884,365,7/19/2025,7/20/2025,186.97,6/30/2025,1
1854,153,1371,5/15/2025,5/22/2025,638.03,4/27/2025,4
1855,1540,1810,2/12/2025,2/16/2025,586.53,1/17/2025,1
1856,1850,1876,6/2/2025,6/4/2025,819.49,6/1/2025,4
1857,1616,1744,7/6/2025,7/10/2025,252.62,6/23/2025,6
1858,1804,703,10/8/2024,10/14/2024,820.83,9/16/2024,3
1859,1939,210,6/3/2025,6/6/2025,663.88,5/22/2025,4
1860,1140,1347,6/24/2025,6/29/2025,257.06,6/21/2025,5
1861,1408,1199,10/1/2025,10/13/2025,3038.97,9/6/2025,1
1862,1458,586,9/20/2025,9/22/2025,193.08,9/10/2025,5
1863,591,1214,10/4/2025,10/10/2025,413.42,9/16/2025,1
1864,1745,1845,3/12/2025,3/17/2025,1704.63,2/21/2025,4
1865,1188,1267,9/8/2025,9/11/2025,988.24,9/8/2025,2
1866,1507,1459,10/19/2024,10/27/2024,594.17,10/3/2024,1
1867,645,1463,3/16/2025,3/24/2025,415.3,2/22/2025,1
1868,783,1025,3/22/2025,3/25/2025,566.41,3/5/2025,5
1869,367,721,11/30/2024,12/5/2024,1266.55,11/6/2024,2
1870,1694,289,3/5/2025,3/7/2025,148.01,3/5/2025,2
1871,1845,1350,9/9/2024,9/19/2024,3388.95,8/21/2024,4
1872,371,626,8/7/2025,8/20/2025,,7/29/2025,5
1873,1183,370,11/6/2024,11/11/2024,1719.06,11/4/2024,5
1874,242,337,9/30/2025,10/10/2025,2694.38,,6
1875,1008,732,4/8/2025,4/9/2025,256.01,3/24/2025,3
1876,1587,745,11/18/2024,11/21/2024,701.33,11/7/2024,5
1877,325,702,11/26/2024,12/4/2024,2385.12,11/7/2024,6
1878,1491,1231,5/12/2025,5/14/2025,504.44,4/20/2025,3
1879,693,1709,6/3/2025,6/15/2025,2211.46,5/16/2025,6
1880,1783,273,9/2/2024,9/10/2024,1903.09,8/5/2024,2
1881,393,1236,8/13/2025,8/23/2025,1940.77,7/18/2025,6
1882,1113,1400,8/10/2025,8/21/2025,2197.02,8/3/2025,2
1883,971,588,4/2/2025,4/7/2025,420.23,3/26/2025,2
1884,675,1566,6/19/2025,6/23/2025,1362.06,6/12/2025,5
1885,38,1460,9/10/2024,9/21/2024,3114.7,8/24/2024,1
1886,1327,1513,6/11/2025,6/20/2025,2624.62,5/14/2025,2
1887,1977,105,2/4/2025,2/18/2025,4054.81,1/26/2025,1
1888,1027,1152,9/5/2024,9/14/2024,571.39,8/19/2024,2
1889,1967,1756,6/8/2025,6/20/2025,3116.69,5/29/2025,2
1890,620,553,8/10/2025,8/14/2025,956.82,7/15/2025,3
1891,319,1638,10/11/2024,10/23/2024,1104.97,9/29/2024,2
1892,157,312,7/20/2025,8/2/2025,,7/17/2025,4
1893,284,151,9/8/2024,9/12/2024,237.53,9/7/2024,6
1894,1531,1276,9/13/2024,9/15/2024,245.74,8/14/2024,6
1895,406,1357,6/11/2025,6/14/2025,573.02,6/4/2025,5
1896,1358,1980,10/25/2024,11/4/2024,885.74,10/20/2024,3
1897,1475,986,3/10/2025,3/21/2025,3480.9,3/1/2025,1
1898,1469,1406,9/22/2024,9/28/2024,750.04,8/27/2024,4
1899,275,1763,2/3/2025,2/8/2025,808.51,1/26/2025,2
1900,351,869,1/18/2025,1/29/2025,1242.23,1/9/2025,1
1901,1089,91,12/2/2024,12/11/2024,1562.34,11/4/2024,4
1902,1450,894,3/24/2025,3/31/2025,403.76,2/28/2025,6
1903,365,1385,11/13/2024,11/22/2024,,11/4/2024,5
1904,1472,320,8/14/2025,8/17/2025,150.76,8/9/2025,1
1905,1321,1687,9/10/2024,9/14/2024,1694.06,8/17/2024,2
1906,637,1908,8/29/2025,8/31/2025,,8/10/2025,1
1907,1514,1236,7/12/2025,7/17/2025,834.32,7/9/2025,6
1908,124,90,4/2/2025,4/8/2025,1962.69,3/30/2025,5
1909,721,194,2/22/2025,2/25/2025,320.82,1/24/2025,5
1910,1437,52,6/16/2025,6/26/2025,1649.37,6/4/2025,3
1911,490,1991,12/12/2024,12/15/2024,178.08,11/18/2024,2
1912,848,1874,9/2/2025,9/8/2025,1722.82,8/6/2025,2
1913,1301,1317,3/9/2025,3/23/2025,526.56,2/12/2025,3
1914,1902,1942,3/28/2025,3/29/2025,168.29,3/27/2025,4
1915,984,418,1/30/2025,2/4/2025,522.45,1/7/2025,5
1916,1934,1893,12/22/2024,12/28/2024,1117.48,12/7/2024,3
1917,1439,645,2/14/2025,2/24/2025,3735.57,1/25/2025,6
1918,158,1616,10/12/2024,10/13/2024,277.9,9/22/2024,1
1919,1274,571,7/17/2025,7/24/2025,917.54,6/23/2025,4
1920,1236,930,12/6/2024,12/7/2024,212.07,11/29/2024,4
1921,403,317,9/3/2025,9/17/2025,5440.94,8/28/2025,3
1922,445,596,10/25/2024,11/7/2024,3945.58,10/4/2024,3
1923,806,553,10/15/2024,10/17/2024,661.71,,3
1924,1221,872,2/20/2025,2/23/2025,240.41,2/5/2025,2
1925,100,49,9/20/2025,9/29/2025,1482.34,9/15/2025,5
1926,623,900,9/28/2024,10/9/2024,1806.18,9/16/2024,1
1927,492,355,7/20/2025,8/3/2025,4269,7/2/2025,1
1928,400,815,3/22/2025,3/29/2025,1571.37,3/18/2025,5
1929,340,1680,4/14/2025,4/24/2025,3330.37,3/22/2025,2
1930,330,1333,5/29/2025,6/5/2025,1080.57,5/12/2025,1
1931,526,887,7/15/2025,7/26/2025,1025.83,7/12/2025,3
1932,848,1554,10/3/2024,10/12/2024,1486.64,9/9/2024,3
1933,379,368,10/18/2024,10/26/2024,1275.99,10/1/2024,6
1934,790,1955,6/20/2025,6/26/2025,2428.85,6/20/2025,6
1935,229,60,12/23/2024,12/31/2024,657.57,12/2/2024,6
1936,1366,947,10/27/2024,11/6/2024,4263.54,10/4/2024,5
1937,1583,973,11/13/2024,11/18/2024,602.32,10/22/2024,2
1938,1056,176,11/26/2024,11/29/2024,983.23,11/16/2024,1
1939,1835,305,12/30/2024,1/7/2025,2374.23,12/25/2024,3
1940,152,1714,7/6/2025,7/10/2025,1535.05,6/6/2025,4
1941,1148,1123,1/18/2025,1/25/2025,2174.54,12/31/2024,4
1942,984,1406,3/27/2025,4/2/2025,566.11,3/19/2025,4
1943,322,1822,10/9/2024,10/21/2024,4273.27,,4
1944,113,340,1/27/2025,1/29/2025,258.11,1/1/2025,4
1945,907,790,11/4/2024,11/17/2024,4725.81,10/23/2024,3
1946,845,314,11/8/2024,11/18/2024,3648.72,11/8/2024,3
1947,561,877,10/12/2024,10/15/2024,712.87,9/12/2024,2
1948,583,988,9/21/2025,10/4/2025,1512.23,8/25/2025,3
1949,836,179,5/14/2025,5/16/2025,329.37,5/4/2025,1
1950,190,1688,10/18/2024,10/22/2024,973.91,9/25/2024,5
1951,519,836,7/8/2025,7/22/2025,2276.83,6/27/2025,2
1952,1578,1051,11/15/2024,11/20/2024,834.97,,2
1953,1914,378,11/3/2024,11/15/2024,4396.3,10/24/2024,5
1954,1344,1914,3/23/2025,4/5/2025,3213.69,3/11/2025,5
1955,231,1043,12/23/2024,12/25/2024,221.31,12/14/2024,1
1956,1592,780,11/16/2024,11/30/2024,2601.41,10/24/2024,6
1957,804,911,2/18/2025,2/24/2025,2083.03,2/1/2025,5
1958,409,1756,3/2/2025,3/9/2025,1945.26,,2
1959,1748,1508,12/6/2024,12/15/2024,1142.86,11/29/2024,2
1960,1955,395,10/10/2024,10/19/2024,3068.67,9/13/2024,2
1961,543,900,9/8/2024,9/14/2024,1060.07,,1
1962,266,929,4/20/2025,4/26/2025,1906.18,3/28/2025,6
1963,295,1518,8/1/2025,8/2/2025,127.98,,2
1964,741,1816,9/19/2025,9/26/2025,2484.94,8/29/2025,2
1965,297,1148,5/27/2025,6/7/2025,1170.05,5/15/2025,3
1966,388,1934,10/25/2024,11/4/2024,2777.57,,1
1967,1648,379,5/25/2025,6/7/2025,2150.52,5/8/2025,2
1968,1708,1737,11/14/2024,11/23/2024,3659.91,10/15/2024,3
1969,460,1344,6/30/2025,7/10/2025,2433.38,6/4/2025,3
1970,664,522,6/23/2025,7/1/2025,2852.21,6/8/2025,6
1971,965,584,8/6/2025,8/17/2025,3095.68,7/16/2025,3
1972,76,1866,12/6/2024,12/7/2024,,11/27/2024,3
1973,1443,1676,3/13/2025,3/26/2025,5768.79,2/20/2025,2
1974,130,98,2/28/2025,3/11/2025,3540.72,1/30/2025,1
1975,62,1509,12/20/2024,1/1/2025,3748.04,12/17/2024,2
1976,238,1762,2/3/2025,2/8/2025,957.68,2/2/2025,3
1977,917,239,9/15/2024,9/18/2024,1027.57,9/4/2024,4
1978,1938,1124,10/11/2024,10/19/2024,1004.48,9/17/2024,5
1979,1245,121,5/11/2025,5/16/2025,418.32,4/21/2025,3
1980,1374,467,12/20/2024,1/2/2025,,,1
1981,1630,892,12/4/2024,12/10/2024,547.26,11/24/2024,5
1982,1230,1430,12/13/2024,12/24/2024,2474.43,11/13/2024,5
1983,894,1509,1/2/2025,1/10/2025,2048.05,12/19/2024,2
1984,1385,620,11/24/2024,12/6/2024,2008.43,11/23/2024,1
1985,137,1527,7/7/2025,7/19/2025,1608.01,7/2/2025,1
1986,1982,1560,3/28/2025,4/8/2025,3721.27,3/19/2025,4
1987,1218,1639,7/22/2025,8/1/2025,2437.43,7/11/2025,1
1988,910,137,4/2/2025,4/4/2025,,3/13/2025,2
1989,860,1758,2/4/2025,2/8/2025,665.65,1/10/2025,5
1990,231,1996,10/4/2024,10/7/2024,622.22,9/12/2024,3
1991,1725,1517,12/1/2024,12/14/2024,2841.27,11/6/2024,6
1992,779,740,5/12/2025,5/24/2025,376.19,5/2/2025,4
1993,54,63,7/21/2025,7/30/2025,3617.96,6/30/2025,1
1994,1935,1347,9/28/2024,10/11/2024,607.35,9/22/2024,5
1995,1252,971,9/20/2024,9/27/2024,,8/30/2024,1
1996,15,1565,9/20/2024,9/24/2024,183.64,9/1/2024,5
1997,1290,899,5/10/2025,5/19/2025,,4/26/2025,3
1998,1984,419,1/19/2025,1/31/2025,3617.85,1/9/2025,1
1999,770,29,10/5/2024,10/7/2024,457.67,9/16/2024,4
2000,1457,1634,3/25/2025,4/3/2025,2702.34,3/23/2025,3
